01;CLA;IPL3;201701;
1;J;2500536;1;EBT;
1;J;2500601;16;EBT;
1;J;2500700;6;EBT;
1;J;2500775;2;EBT;
1;J;2500809;2;EBT;
1;J;2500908;1;EBT;
1;J;2501005;9;EBT;
1;J;2501104;4;EBT;
1;J;2501203;1;EBT;
1;J;2501302;5;EBT;
1;J;2501351;1;EBT;
1;J;2501401;3;EBT;
1;J;2501500;4;EBT;
1;J;2501575;3;EBT;
1;J;2501609;3;EBT;
1;J;2501708;3;EBT;
1;J;2501807;18;EBT;
1;J;2501906;5;EBT;
1;J;2502003;2;EBT;
1;J;2502052;1;EBT;
1;J;2502102;1;EBT;
1;J;2502151;4;EBT;
1;J;2502201;1;EBT;
1;J;2502300;2;EBT;
1;J;2502409;3;EBT;
1;J;2502508;10;EBT;
1;J;2502607;2;EBT;
1;J;2502706;1;EBT;
1;J;2502805;5;EBT;
1;J;2502904;2;EBT;
1;J;2503001;5;EBT;
1;J;2503100;3;EBT;
1;J;2503209;45;EBT;
1;J;2503308;2;EBT;
1;J;2503407;2;EBT;
1;J;2503506;3;EBT;
1;J;2503555;2;EBT;
1;J;2503605;3;EBT;
1;J;2503704;7;EBT;
1;J;2503753;1;EBT;
1;J;2503803;1;EBT;
1;J;2503902;2;EBT;
1;J;2504009;143;EBT;
1;J;2504074;1;EBT;
1;J;2504108;2;EBT;
1;J;2504207;2;EBT;
1;J;2504306;6;EBT;
1;J;2504405;5;EBT;
1;J;2504504;1;EBT;
1;J;2504603;18;EBT;
1;J;2504702;2;EBT;
1;J;2504801;5;EBT;
1;J;2504850;1;EBT;
1;J;2504900;4;EBT;
1;J;2505006;2;EBT;
1;J;2505105;5;EBT;
1;J;2505204;1;EBT;
1;J;2505238;1;EBT;
1;J;2505279;3;EBT;
1;J;2505303;2;EBT;
1;J;2505352;1;EBT;
1;J;2505402;1;EBT;
1;J;2505501;2;EBT;
1;J;2505600;3;EBT;
1;J;2505709;4;EBT;
1;J;2505808;1;EBT;
1;J;2505907;2;EBT;
1;J;2506004;4;EBT;
1;J;2506103;1;EBT;
1;J;2506202;2;EBT;
1;J;2506301;14;EBT;
1;J;2506400;4;EBT;
1;J;2506608;4;EBT;
1;J;2506707;2;EBT;
1;J;2506806;5;EBT;
1;J;2506905;5;EBT;
1;J;2507002;5;EBT;
1;J;2507101;2;EBT;
1;J;2507200;3;EBT;
1;J;2507309;6;EBT;
1;J;2507408;5;EBT;
1;J;2507507;456;EBT;
1;J;2507606;1;EBT;
1;J;2507705;5;EBT;
1;J;2507804;2;EBT;
1;J;2507903;1;EBT;
1;J;2508000;1;EBT;
1;J;2508109;1;EBT;
1;J;2508208;2;EBT;
1;J;2508307;2;EBT;
1;J;2508406;2;EBT;
1;J;2508505;2;EBT;
1;J;2508604;6;EBT;
1;J;2508703;2;EBT;
1;J;2508802;5;EBT;
1;J;2508901;6;EBT;
1;J;2509057;2;EBT;
1;J;2509107;2;EBT;
1;J;2509156;1;EBT;
1;J;2509305;6;EBT;
1;J;2509396;2;EBT;
1;J;2509404;1;EBT;
1;J;2509602;1;EBT;
1;J;2509701;10;EBT;
1;J;2509800;1;EBT;
1;J;2509909;2;EBT;
1;J;2510006;2;EBT;
1;J;2510204;2;EBT;
1;J;2510303;2;EBT;
1;J;2510402;1;EBT;
1;J;2510501;2;EBT;
1;J;2510600;1;EBT;
1;J;2510659;3;EBT;
1;J;2510709;2;EBT;
1;J;2510808;16;EBT;
1;J;2510907;2;EBT;
1;J;2511004;3;EBT;
1;J;2511103;3;EBT;
1;J;2511202;9;EBT;
1;J;2511301;7;EBT;
1;J;2511400;4;EBT;
1;J;2511509;4;EBT;
1;J;2511608;4;EBT;
1;J;2511707;1;EBT;
1;J;2511806;5;EBT;
1;J;2511905;4;EBT;
1;J;2512002;3;EBT;
1;J;2512036;1;EBT;
1;J;2512077;1;EBT;
1;J;2512101;6;EBT;
1;J;2512200;3;EBT;
1;J;2512309;6;EBT;
1;J;2512507;11;EBT;
1;J;2512705;4;EBT;
1;J;2512747;1;EBT;
1;J;2512754;1;EBT;
1;J;2512788;1;EBT;
1;J;2512804;1;EBT;
1;J;2512903;6;EBT;
1;J;2513000;1;EBT;
1;J;2513109;1;EBT;
1;J;2513208;1;EBT;
1;J;2513307;3;EBT;
1;J;2513406;4;EBT;
1;J;2513505;1;EBT;
1;J;2513604;2;EBT;
1;J;2513703;17;EBT;
1;J;2513802;1;EBT;
1;J;2513851;1;EBT;
1;J;2513901;5;EBT;
1;J;2513984;1;EBT;
1;J;2514008;5;EBT;
1;J;2514107;2;EBT;
1;J;2514206;2;EBT;
1;J;2514305;2;EBT;
1;J;2514404;2;EBT;
1;J;2514503;4;EBT;
1;J;2514602;2;EBT;
1;J;2514701;2;EBT;
1;J;2514800;1;EBT;
1;J;2514909;3;EBT;
1;J;2515005;1;EBT;
1;J;2515104;2;EBT;
1;J;2515203;2;EBT;
1;J;2515302;9;EBT;
1;J;2515401;1;EBT;
1;J;2515500;7;EBT;
1;J;2515609;1;EBT;
1;J;2515708;1;EBT;
1;J;2515807;2;EBT;
1;J;2515906;3;EBT;
1;J;2516003;3;EBT;
1;J;2516102;3;EBT;
1;J;2516201;13;EBT;
1;J;2516300;7;EBT;
1;J;2516409;1;EBT;
1;J;2516508;5;EBT;
1;J;2516607;2;EBT;
1;J;2516706;7;EBT;
1;J;2516805;2;EBT;
1;J;2516904;6;EBT;
1;J;2517001;3;EBT;
1;J;2517100;1;EBT;
1;J;2600054;64;EBT;
1;J;2600104;1;EBT;
1;J;2600203;2;EBT;
1;J;2600401;2;EBT;
1;J;2600500;4;EBT;
1;J;2600609;1;EBT;
1;J;2600708;4;EBT;
1;J;2600906;1;EBT;
1;J;2601003;1;EBT;
1;J;2601052;1;EBT;
1;J;2601102;5;EBT;
1;J;2601201;13;EBT;
1;J;2601409;8;EBT;
1;J;2601508;1;EBT;
1;J;2601607;1;EBT;
1;J;2601706;18;EBT;
1;J;2601805;1;EBT;
1;J;2601904;3;EBT;
1;J;2602001;2;EBT;
1;J;2602100;4;EBT;
1;J;2602209;6;EBT;
1;J;2602407;1;EBT;
1;J;2602605;3;EBT;
1;J;2602704;2;EBT;
1;J;2602803;1;EBT;
1;J;2602902;234;EBT;
1;J;2603009;4;EBT;
1;J;2603108;1;EBT;
1;J;2603207;2;EBT;
1;J;2603306;1;EBT;
1;J;2603405;1;EBT;
1;J;2603454;16;EBT;
1;J;2603603;2;EBT;
1;J;2603702;1;EBT;
1;J;2603900;2;EBT;
1;J;2603926;3;EBT;
1;J;2604007;17;EBT;
1;J;2604106;138;EBT;
1;J;2604155;2;EBT;
1;J;2604205;2;EBT;
1;J;2604304;1;EBT;
1;J;2604502;1;EBT;
1;J;2604700;2;EBT;
1;J;2604809;2;EBT;
1;J;2604908;1;EBT;
1;J;2605004;2;EBT;
1;J;2605103;3;EBT;
1;J;2605152;2;EBT;
1;J;2605202;11;EBT;
1;J;2605301;2;EBT;
1;J;2605400;2;EBT;
1;J;2605459;8;EBT;
1;J;2605509;1;EBT;
1;J;2605608;2;EBT;
1;J;2605707;4;EBT;
1;J;2605806;1;EBT;
1;J;2605905;1;EBT;
1;J;2606002;32;EBT;
1;J;2606101;1;EBT;
1;J;2606200;21;EBT;
1;J;2606408;20;EBT;
1;J;2606507;1;EBT;
1;J;2606606;3;EBT;
1;J;2606705;1;EBT;
1;J;2606804;50;EBT;
1;J;2606903;1;EBT;
1;J;2607208;139;EBT;
1;J;2607307;2;EBT;
1;J;2607505;1;EBT;
1;J;2607604;3;EBT;
1;J;2607653;4;EBT;
1;J;2607703;1;EBT;
1;J;2607752;22;EBT;
1;J;2607901;361;EBT;
1;J;2608008;1;EBT;
1;J;2608107;1;EBT;
1;J;2608206;3;EBT;
1;J;2608255;1;EBT;
1;J;2608305;2;EBT;
1;J;2608404;1;EBT;
1;J;2608453;4;EBT;
1;J;2608503;4;EBT;
1;J;2608602;1;EBT;
1;J;2608750;3;EBT;
1;J;2608800;5;EBT;
1;J;2608909;23;EBT;
1;J;2609006;2;EBT;
1;J;2609105;3;EBT;
1;J;2609154;1;EBT;
1;J;2609402;10;EBT;
1;J;2609501;6;EBT;
1;J;2609600;109;EBT;
1;J;2609709;2;EBT;
1;J;2609907;8;EBT;
1;J;2610004;9;EBT;
1;J;2610202;1;EBT;
1;J;2610400;1;EBT;
1;J;2610509;3;EBT;
1;J;2610608;4;EBT;
1;J;2610707;120;EBT;
1;J;2610806;1;EBT;
1;J;2610905;8;EBT;
1;J;2611002;2;EBT;
1;J;2611101;86;EBT;
1;J;2611200;1;EBT;
1;J;2611309;2;EBT;
1;J;2611408;1;EBT;
1;J;2611507;1;EBT;
1;J;2611606;1178;EBT;
1;J;2611804;3;EBT;
1;J;2611903;2;EBT;
1;J;2612000;1;EBT;
1;J;2612109;1;EBT;
1;J;2612208;9;EBT;
1;J;2612505;7;EBT;
1;J;2612554;1;EBT;
1;J;2612604;4;EBT;
1;J;2612703;1;EBT;
1;J;2612901;1;EBT;
1;J;2613008;8;EBT;
1;J;2613107;3;EBT;
1;J;2613206;2;EBT;
1;J;2613305;1;EBT;
1;J;2613404;1;EBT;
1;J;2613503;2;EBT;
1;J;2613701;20;EBT;
1;J;2613800;2;EBT;
1;J;2613909;38;EBT;
1;J;2614006;2;EBT;
1;J;2614105;1;EBT;
1;J;2614204;3;EBT;
1;J;2614303;1;EBT;
1;J;2614402;1;EBT;
1;J;2614501;14;EBT;
1;J;2614709;1;EBT;
1;J;2614808;2;EBT;
1;J;2614857;5;EBT;
1;J;2615003;1;EBT;
1;J;2615102;1;EBT;
1;J;2615300;7;EBT;
1;J;2615409;1;EBT;
1;J;2615607;3;EBT;
1;J;2615805;1;EBT;
1;J;2616001;1;EBT;
1;J;2616100;1;EBT;
1;J;2616183;2;EBT;
1;J;2616209;2;EBT;
1;J;2616308;3;EBT;
1;J;2616407;26;EBT;
1;J;2616506;2;EBT;
1;J;2700102;2;EBT;
1;J;2700201;2;EBT;
1;J;2700300;63;EBT;
1;J;2700409;3;EBT;
1;J;2700508;2;EBT;
1;J;2700607;2;EBT;
1;J;2700706;4;EBT;
1;J;2700805;1;EBT;
1;J;2700904;2;EBT;
1;J;2701001;3;EBT;
1;J;2701100;2;EBT;
1;J;2701209;2;EBT;
1;J;2701308;2;EBT;
1;J;2701357;2;EBT;
1;J;2701407;4;EBT;
1;J;2701506;2;EBT;
1;J;2701605;3;EBT;
1;J;2701704;4;EBT;
1;J;2701803;3;EBT;
1;J;2701902;1;EBT;
1;J;2702009;1;EBT;
1;J;2702108;2;EBT;
1;J;2702207;1;EBT;
1;J;2702306;6;EBT;
1;J;2702355;1;EBT;
1;J;2702405;10;EBT;
1;J;2702504;3;EBT;
1;J;2702553;2;EBT;
1;J;2702603;2;EBT;
1;J;2702702;3;EBT;
1;J;2702900;3;EBT;
1;J;2703007;1;EBT;
1;J;2703106;2;EBT;
1;J;2703205;3;EBT;
1;J;2703304;1;EBT;
1;J;2703403;3;EBT;
1;J;2703502;2;EBT;
1;J;2703601;1;EBT;
1;J;2703700;2;EBT;
1;J;2703759;1;EBT;
1;J;2703809;1;EBT;
1;J;2703908;2;EBT;
1;J;2704005;2;EBT;
1;J;2704104;3;EBT;
1;J;2704203;2;EBT;
1;J;2704302;518;EBT;
1;J;2704401;2;EBT;
1;J;2704500;3;EBT;
1;J;2704609;2;EBT;
1;J;2704708;19;EBT;
1;J;2704807;2;EBT;
1;J;2704906;1;EBT;
1;J;2705002;3;EBT;
1;J;2705101;2;EBT;
1;J;2705200;1;EBT;
1;J;2705309;1;EBT;
1;J;2705408;3;EBT;
1;J;2705507;3;EBT;
1;J;2705606;1;EBT;
1;J;2705705;3;EBT;
1;J;2705804;2;EBT;
1;J;2705903;2;EBT;
1;J;2706000;2;EBT;
1;J;2706109;1;EBT;
1;J;2706208;2;EBT;
1;J;2706307;9;EBT;
1;J;2706406;3;EBT;
1;J;2706422;8;EBT;
1;J;2706448;1;EBT;
1;J;2706505;2;EBT;
1;J;2706604;1;EBT;
1;J;2706703;3;EBT;
1;J;2706802;5;EBT;
1;J;2706901;3;EBT;
1;J;2707008;2;EBT;
1;J;2707107;2;EBT;
1;J;2707206;2;EBT;
1;J;2707305;3;EBT;
1;J;2707404;1;EBT;
1;J;2707503;2;EBT;
1;J;2707602;3;EBT;
1;J;2707701;25;EBT;
1;J;2707909;1;EBT;
1;J;2708006;7;EBT;
1;J;2708105;2;EBT;
1;J;2708204;2;EBT;
1;J;2708303;2;EBT;
1;J;2708402;2;EBT;
1;J;2708501;2;EBT;
1;J;2708600;3;EBT;
1;J;2708709;3;EBT;
1;J;2708808;4;EBT;
1;J;2708907;5;EBT;
1;J;2708956;1;EBT;
1;J;2709004;2;EBT;
1;J;2709103;1;EBT;
1;J;2709152;6;EBT;
1;J;2709202;1;EBT;
1;J;2709301;10;EBT;
1;J;2709400;3;EBT;
1;J;2800100;1;EBT;
1;J;2800209;1;EBT;
1;J;2800308;417;EBT;
1;J;2800407;2;EBT;
1;J;2800506;4;EBT;
1;J;2800605;10;EBT;
1;J;2800670;7;EBT;
1;J;2800704;1;EBT;
1;J;2801009;1;EBT;
1;J;2801108;2;EBT;
1;J;2801207;1;EBT;
1;J;2801405;5;EBT;
1;J;2801504;2;EBT;
1;J;2801603;2;EBT;
1;J;2801702;2;EBT;
1;J;2801900;1;EBT;
1;J;2802106;26;EBT;
1;J;2802205;1;EBT;
1;J;2802304;3;EBT;
1;J;2802403;3;EBT;
1;J;2802601;1;EBT;
1;J;2802700;2;EBT;
1;J;2802809;1;EBT;
1;J;2802908;7;EBT;
1;J;2803005;4;EBT;
1;J;2803104;1;EBT;
1;J;2803203;17;EBT;
1;J;2803302;1;EBT;
1;J;2803401;4;EBT;
1;J;2803500;10;EBT;
1;J;2803609;10;EBT;
1;J;2803708;1;EBT;
1;J;2803807;3;EBT;
1;J;2804003;4;EBT;
1;J;2804102;2;EBT;
1;J;2804201;2;EBT;
1;J;2804409;5;EBT;
1;J;2804508;5;EBT;
1;J;2804607;2;EBT;
1;J;2804805;89;EBT;
1;J;2804904;5;EBT;
1;J;2805109;2;EBT;
1;J;2805307;2;EBT;
1;J;2805604;3;EBT;
1;J;2805703;3;EBT;
1;J;2806008;1;EBT;
1;J;2806107;5;EBT;
1;J;2806206;2;EBT;
1;J;2806503;1;EBT;
1;J;2806602;2;EBT;
1;J;2806701;28;EBT;
1;J;2806800;1;EBT;
1;J;2807105;3;EBT;
1;J;2807303;1;EBT;
1;J;2807402;3;EBT;
1;J;2807600;3;EBT;
1;J;2900108;2;EBT;
1;J;2900207;1;EBT;
1;J;2900306;1;EBT;
1;J;2900355;2;EBT;
1;J;2900405;3;EBT;
1;J;2900504;1;EBT;
1;J;2900603;1;EBT;
1;J;2900702;40;EBT;
1;J;2900801;2;EBT;
1;J;2900900;1;EBT;
1;J;2901007;2;EBT;
1;J;2901106;3;EBT;
1;J;2901155;2;EBT;
1;J;2901205;1;EBT;
1;J;2901304;3;EBT;
1;J;2901353;1;EBT;
1;J;2901403;1;EBT;
1;J;2901502;2;EBT;
1;J;2901601;3;EBT;
1;J;2901700;1;EBT;
1;J;2901809;1;EBT;
1;J;2901908;1;EBT;
1;J;2901957;1;EBT;
1;J;2902005;1;EBT;
1;J;2902054;1;EBT;
1;J;2902104;3;EBT;
1;J;2902203;1;EBT;
1;J;2902302;1;EBT;
1;J;2902401;1;EBT;
1;J;2902500;1;EBT;
1;J;2902609;1;EBT;
1;J;2902658;1;EBT;
1;J;2902708;3;EBT;
1;J;2902807;2;EBT;
1;J;2902906;2;EBT;
1;J;2903003;1;EBT;
1;J;2903102;1;EBT;
1;J;2903201;49;EBT;
1;J;2903235;1;EBT;
1;J;2903276;3;EBT;
1;J;2903409;3;EBT;
1;J;2903508;2;EBT;
1;J;2903607;1;EBT;
1;J;2903706;2;EBT;
1;J;2903805;1;EBT;
1;J;2903904;17;EBT;
1;J;2903953;1;EBT;
1;J;2904001;2;EBT;
1;J;2904050;1;EBT;
1;J;2904100;1;EBT;
1;J;2904308;2;EBT;
1;J;2904407;1;EBT;
1;J;2904506;1;EBT;
1;J;2904605;13;EBT;
1;J;2904704;4;EBT;
1;J;2904753;2;EBT;
1;J;2904803;1;EBT;
1;J;2904852;1;EBT;
1;J;2904902;7;EBT;
1;J;2905008;3;EBT;
1;J;2905107;1;EBT;
1;J;2905156;1;EBT;
1;J;2905206;5;EBT;
1;J;2905305;1;EBT;
1;J;2905404;3;EBT;
1;J;2905503;1;EBT;
1;J;2905602;9;EBT;
1;J;2905701;251;EBT;
1;J;2905800;3;EBT;
1;J;2905909;1;EBT;
1;J;2906006;11;EBT;
1;J;2906105;1;EBT;
1;J;2906204;1;EBT;
1;J;2906303;5;EBT;
1;J;2906402;1;EBT;
1;J;2906501;53;EBT;
1;J;2906600;2;EBT;
1;J;2906709;4;EBT;
1;J;2906824;1;EBT;
1;J;2906857;2;EBT;
1;J;2906873;4;EBT;
1;J;2906899;1;EBT;
1;J;2906907;5;EBT;
1;J;2907004;1;EBT;
1;J;2907103;4;EBT;
1;J;2907202;4;EBT;
1;J;2907301;3;EBT;
1;J;2907400;1;EBT;
1;J;2907509;9;EBT;
1;J;2907558;1;EBT;
1;J;2907608;1;EBT;
1;J;2907707;1;EBT;
1;J;2907806;5;EBT;
1;J;2907905;2;EBT;
1;J;2908002;4;EBT;
1;J;2908101;3;EBT;
1;J;2908200;5;EBT;
1;J;2908309;1;EBT;
1;J;2908408;8;EBT;
1;J;2908507;7;EBT;
1;J;2908606;2;EBT;
1;J;2908705;1;EBT;
1;J;2908804;3;EBT;
1;J;2908903;3;EBT;
1;J;2909000;1;EBT;
1;J;2909109;2;EBT;
1;J;2909208;1;EBT;
1;J;2909307;6;EBT;
1;J;2909406;2;EBT;
1;J;2909505;1;EBT;
1;J;2909703;1;EBT;
1;J;2909802;13;EBT;
1;J;2909901;3;EBT;
1;J;2910008;1;EBT;
1;J;2910057;25;EBT;
1;J;2910305;1;EBT;
1;J;2910404;1;EBT;
1;J;2910503;9;EBT;
1;J;2910602;8;EBT;
1;J;2910701;4;EBT;
1;J;2910727;54;EBT;
1;J;2910750;1;EBT;
1;J;2910776;1;EBT;
1;J;2910800;270;EBT;
1;J;2910859;1;EBT;
1;J;2910909;2;EBT;
1;J;2911105;2;EBT;
1;J;2911204;3;EBT;
1;J;2911253;1;EBT;
1;J;2911303;2;EBT;
1;J;2911402;3;EBT;
1;J;2911501;1;EBT;
1;J;2911600;3;EBT;
1;J;2911709;11;EBT;
1;J;2911808;1;EBT;
1;J;2911857;1;EBT;
1;J;2911907;1;EBT;
1;J;2912004;1;EBT;
1;J;2912103;5;EBT;
1;J;2912202;2;EBT;
1;J;2912301;1;EBT;
1;J;2912400;2;EBT;
1;J;2912509;1;EBT;
1;J;2912608;1;EBT;
1;J;2912806;1;EBT;
1;J;2912905;1;EBT;
1;J;2913002;2;EBT;
1;J;2913101;1;EBT;
1;J;2913200;6;EBT;
1;J;2913309;1;EBT;
1;J;2913408;3;EBT;
1;J;2913457;4;EBT;
1;J;2913507;3;EBT;
1;J;2913606;108;EBT;
1;J;2913705;4;EBT;
1;J;2913804;1;EBT;
1;J;2913903;16;EBT;
1;J;2914000;5;EBT;
1;J;2914208;1;EBT;
1;J;2914307;2;EBT;
1;J;2914406;3;EBT;
1;J;2914505;2;EBT;
1;J;2914604;19;EBT;
1;J;2914653;7;EBT;
1;J;2914703;12;EBT;
1;J;2914802;112;EBT;
1;J;2914901;13;EBT;
1;J;2915007;1;EBT;
1;J;2915205;7;EBT;
1;J;2915304;3;EBT;
1;J;2915353;2;EBT;
1;J;2915403;1;EBT;
1;J;2915502;3;EBT;
1;J;2915601;16;EBT;
1;J;2915700;2;EBT;
1;J;2915809;4;EBT;
1;J;2916104;2;EBT;
1;J;2916203;2;EBT;
1;J;2916302;4;EBT;
1;J;2916401;16;EBT;
1;J;2916500;1;EBT;
1;J;2916609;1;EBT;
1;J;2916708;1;EBT;
1;J;2916807;1;EBT;
1;J;2916906;2;EBT;
1;J;2917003;5;EBT;
1;J;2917102;4;EBT;
1;J;2917201;3;EBT;
1;J;2917300;1;EBT;
1;J;2917334;1;EBT;
1;J;2917359;3;EBT;
1;J;2917409;2;EBT;
1;J;2917508;8;EBT;
1;J;2917607;5;EBT;
1;J;2917706;9;EBT;
1;J;2917904;3;EBT;
1;J;2918001;50;EBT;
1;J;2918100;3;EBT;
1;J;2918209;1;EBT;
1;J;2918308;2;EBT;
1;J;2918407;69;EBT;
1;J;2918456;3;EBT;
1;J;2918605;1;EBT;
1;J;2918704;1;EBT;
1;J;2918753;1;EBT;
1;J;2918803;1;EBT;
1;J;2918902;1;EBT;
1;J;2919009;1;EBT;
1;J;2919058;1;EBT;
1;J;2919157;1;EBT;
1;J;2919207;90;EBT;
1;J;2919306;1;EBT;
1;J;2919405;2;EBT;
1;J;2919504;1;EBT;
1;J;2919553;7;EBT;
1;J;2919603;1;EBT;
1;J;2919702;1;EBT;
1;J;2919801;1;EBT;
1;J;2919900;1;EBT;
1;J;2919926;4;EBT;
1;J;2919959;1;EBT;
1;J;2920106;1;EBT;
1;J;2920205;1;EBT;
1;J;2920304;1;EBT;
1;J;2920403;1;EBT;
1;J;2920452;3;EBT;
1;J;2920502;2;EBT;
1;J;2920601;7;EBT;
1;J;2920700;3;EBT;
1;J;2920809;1;EBT;
1;J;2920908;1;EBT;
1;J;2921005;22;EBT;
1;J;2921054;1;EBT;
1;J;2921104;3;EBT;
1;J;2921203;3;EBT;
1;J;2921302;6;EBT;
1;J;2921401;1;EBT;
1;J;2921450;1;EBT;
1;J;2921500;4;EBT;
1;J;2921609;2;EBT;
1;J;2921708;4;EBT;
1;J;2921807;1;EBT;
1;J;2921906;2;EBT;
1;J;2922003;16;EBT;
1;J;2922052;1;EBT;
1;J;2922102;3;EBT;
1;J;2922201;1;EBT;
1;J;2922250;1;EBT;
1;J;2922300;2;EBT;
1;J;2922409;1;EBT;
1;J;2922508;3;EBT;
1;J;2922607;2;EBT;
1;J;2922656;1;EBT;
1;J;2922706;1;EBT;
1;J;2922755;1;EBT;
1;J;2922805;1;EBT;
1;J;2922854;1;EBT;
1;J;2922904;2;EBT;
1;J;2923001;5;EBT;
1;J;2923050;1;EBT;
1;J;2923100;2;EBT;
1;J;2923209;3;EBT;
1;J;2923357;1;EBT;
1;J;2923407;2;EBT;
1;J;2923506;1;EBT;
1;J;2923605;2;EBT;
1;J;2923803;1;EBT;
1;J;2924009;31;EBT;
1;J;2924207;1;EBT;
1;J;2924405;2;EBT;
1;J;2924504;1;EBT;
1;J;2924652;1;EBT;
1;J;2924900;1;EBT;
1;J;2925006;2;EBT;
1;J;2925105;8;EBT;
1;J;2925204;11;EBT;
1;J;2925303;63;EBT;
1;J;2925501;3;EBT;
1;J;2925600;3;EBT;
1;J;2925709;1;EBT;
1;J;2925808;3;EBT;
1;J;2925956;2;EBT;
1;J;2926004;4;EBT;
1;J;2926202;2;EBT;
1;J;2926301;7;EBT;
1;J;2926400;4;EBT;
1;J;2926509;1;EBT;
1;J;2926608;8;EBT;
1;J;2926657;1;EBT;
1;J;2927002;1;EBT;
1;J;2927101;1;EBT;
1;J;2927200;3;EBT;
1;J;2927408;1435;EBT;
1;J;2927606;1;EBT;
1;J;2927705;1;EBT;
1;J;2927804;1;EBT;
1;J;2927903;1;EBT;
1;J;2928000;1;EBT;
1;J;2928059;1;EBT;
1;J;2928109;5;EBT;
1;J;2928208;4;EBT;
1;J;2928406;2;EBT;
1;J;2928604;7;EBT;
1;J;2928703;18;EBT;
1;J;2928802;5;EBT;
1;J;2928901;9;EBT;
1;J;2929206;30;EBT;
1;J;2929305;2;EBT;
1;J;2929354;1;EBT;
1;J;2929503;9;EBT;
1;J;2929602;2;EBT;
1;J;2929750;1;EBT;
1;J;2929909;8;EBT;
1;J;2930105;7;EBT;
1;J;2930154;5;EBT;
1;J;2930204;2;EBT;
1;J;2930402;1;EBT;
1;J;2930501;18;EBT;
1;J;2930600;1;EBT;
1;J;2930709;116;EBT;
1;J;2930774;1;EBT;
1;J;2931004;1;EBT;
1;J;2931301;1;EBT;
1;J;2931350;71;EBT;
1;J;2931509;1;EBT;
1;J;2931707;3;EBT;
1;J;2931905;4;EBT;
1;J;2932002;2;EBT;
1;J;2932200;2;EBT;
1;J;2932507;3;EBT;
1;J;2932606;2;EBT;
1;J;2932705;1;EBT;
1;J;2932903;14;EBT;
1;J;2933000;1;EBT;
1;J;2933059;1;EBT;
1;J;2933208;7;EBT;
1;J;2933307;152;EBT;
1;J;2933604;3;EBT;
1;J;3100203;7;EBT;
1;J;3100302;3;EBT;
1;J;3100500;4;EBT;
1;J;3100609;3;EBT;
1;J;3100708;1;EBT;
1;J;3100906;4;EBT;
1;J;3101003;1;EBT;
1;J;3101102;7;EBT;
1;J;3101201;2;EBT;
1;J;3101300;1;EBT;
1;J;3101409;1;EBT;
1;J;3101508;17;EBT;
1;J;3101607;50;EBT;
1;J;3101631;1;EBT;
1;J;3101706;4;EBT;
1;J;3101904;7;EBT;
1;J;3102001;2;EBT;
1;J;3102050;1;EBT;
1;J;3102100;4;EBT;
1;J;3102209;1;EBT;
1;J;3102308;3;EBT;
1;J;3102506;2;EBT;
1;J;3102605;17;EBT;
1;J;3102704;2;EBT;
1;J;3102803;3;EBT;
1;J;3102852;1;EBT;
1;J;3102902;2;EBT;
1;J;3103009;4;EBT;
1;J;3103405;5;EBT;
1;J;3103504;54;EBT;
1;J;3103603;1;EBT;
1;J;3103702;1;EBT;
1;J;3103751;1;EBT;
1;J;3104007;76;EBT;
1;J;3104106;2;EBT;
1;J;3104205;18;EBT;
1;J;3104304;5;EBT;
1;J;3104502;5;EBT;
1;J;3104601;3;EBT;
1;J;3104700;1;EBT;
1;J;3104809;2;EBT;
1;J;3104908;4;EBT;
1;J;3105103;2;EBT;
1;J;3105202;1;EBT;
1;J;3105400;9;EBT;
1;J;3105608;55;EBT;
1;J;3105707;1;EBT;
1;J;3105905;3;EBT;
1;J;3106002;3;EBT;
1;J;3106200;4073;EBT;
1;J;3106309;13;EBT;
1;J;3106408;1;EBT;
1;J;3106655;1;EBT;
1;J;3106705;416;EBT;
1;J;3106804;1;EBT;
1;J;3106903;5;EBT;
1;J;3107000;1;EBT;
1;J;3107109;12;EBT;
1;J;3107208;1;EBT;
1;J;3107307;10;EBT;
1;J;3107406;12;EBT;
1;J;3107604;2;EBT;
1;J;3107703;1;EBT;
1;J;3107802;2;EBT;
1;J;3107901;1;EBT;
1;J;3108008;2;EBT;
1;J;3108107;1;EBT;
1;J;3108206;6;EBT;
1;J;3108305;3;EBT;
1;J;3108404;3;EBT;
1;J;3108552;1;EBT;
1;J;3108602;11;EBT;
1;J;3108701;1;EBT;
1;J;3108800;1;EBT;
1;J;3108909;4;EBT;
1;J;3109006;19;EBT;
1;J;3109105;5;EBT;
1;J;3109204;2;EBT;
1;J;3109253;1;EBT;
1;J;3109303;5;EBT;
1;J;3109402;3;EBT;
1;J;3109451;1;EBT;
1;J;3109501;3;EBT;
1;J;3109600;4;EBT;
1;J;3109709;4;EBT;
1;J;3109808;1;EBT;
1;J;3109907;2;EBT;
1;J;3110004;20;EBT;
1;J;3110202;3;EBT;
1;J;3110301;9;EBT;
1;J;3110509;17;EBT;
1;J;3110608;13;EBT;
1;J;3110707;5;EBT;
1;J;3110806;2;EBT;
1;J;3110905;6;EBT;
1;J;3111002;5;EBT;
1;J;3111101;2;EBT;
1;J;3111150;1;EBT;
1;J;3111200;12;EBT;
1;J;3111309;2;EBT;
1;J;3111408;1;EBT;
1;J;3111507;4;EBT;
1;J;3111606;5;EBT;
1;J;3111705;2;EBT;
1;J;3111804;1;EBT;
